10944750,13451,2,50
10944750,13451,2,50
10944750,13451,0,50
10944750,13451,0,50
10944750,13451,0,50
10944750,13451,0,50
10944750,13451,0,50
10944750,21110,0,53
10944750,8689,0,17
10944750,8689,2,17
10944750,8689,2,17
10944750,8689,0,17
10944750,8689,0,17
10944750,26619,0,74
10944750,5185,0,86
10944750,18575,0,17
10944750,23662,0,65
10944750,23662,0,65
10944750,15761,0,9
10944750,15761,0,9
10944750,15761,0,9
10944750,15761,0,9
10944750,19673,0,81
10944750,19673,0,81
10944750,19673,0,81
10944750,19673,0,81
10944750,19673,0,80
10944750,19673,0,80
10944750,19673,1,81
10944750,15315,0,47
10944750,15315,0,47
10944750,15980,0,17
10944750,1996,0,17
10944750,1996,0,17
10944750,1996,0,17
10944750,1996,0,17
10944750,13779,0,84
10944750,21501,0,83
10944750,21501,0,83
10944750,21501,0,83
10944750,21501,0,83
10944750,23251,0,60
10944750,23251,0,60
10944750,23251,0,60
10944750,11465,0,74
10944750,6290,0,31
10944750,6290,0,35
10944750,6290,0,31
10944750,14580,0,17
10944750,7373,0,57
10944750,7373,0,57
10944750,7373,0,57
10944750,7373,0,57
10944750,4078,0,30
10944750,8628,0,56
10944750,8628,0,56
10944750,8628,0,56
10944750,8628,0,56
10944750,8628,0,56
10944750,25687,0,23
10944750,25687,0,52
10944750,25687,0,23
10944750,25687,0,23
10944750,25687,0,78
10944750,25687,0,30
10944750,25687,0,78
10944750,25687,0,30
10944750,25687,0,32
10944750,25687,0,23
10944750,25687,0,23
10944750,25687,0,30
10944750,25687,0,23
10944750,25687,0,23
10944750,25687,0,23
10944750,25687,0,23
10944750,25687,0,78
10944750,25687,0,61
10944750,25687,0,61
10944750,25687,0,78
10944750,25687,2,23
10944750,25687,0,78
10944750,25687,0,32
10944750,25687,0,30
10944750,25687,0,61
10944750,25687,0,32
10944750,25687,0,52
10944750,25687,0,23
10944750,25687,0,30
10944750,9817,0,57
10944750,9817,0,57
10944750,23564,0,78
10944750,29547,0,85
10944750,29547,0,85
10944750,29547,0,85
10944750,12055,0,78
10944750,12055,0,78
10944750,12055,0,78
10944750,12055,0,78
10944750,3631,0,39
10944750,1461,0,56
10944750,1461,0,56
10944750,1461,0,55
10944750,1461,0,56
10944750,1461,0,55
10944750,1461,0,56
10944750,1461,0,56
10944750,1461,0,56
10944750,1461,0,56
10944750,1461,0,55
10944750,1461,0,56
10944750,1461,0,56
10944750,1461,0,56
10944750,1461,0,56
10944750,19414,0,74
10944750,24869,0,3
10944750,7150,0,53
10944750,7150,1,53
10944750,7150,0,53
10944750,5357,0,23
10944750,6294,0,89
10944750,6294,0,89
10944750,6294,0,89
10944750,7737,0,45
10944750,11638,0,23
10944750,11026,0,17
10944750,10480,0,17
10944750,10480,0,17
10944750,10970,0,79
10944750,10970,0,79
10944750,8719,0,52
10944750,8719,0,16
10944750,8719,0,52
10944750,8719,0,16
10944750,8719,0,16
10944750,8719,0,52
10944750,8719,0,79
10944750,1472,0,17
10944750,21672,0,69
10944750,13592,0,78
10944750,13592,0,78
10944750,13592,0,78
10944750,12490,0,57
10944750,12490,0,57
10944750,12490,0,57
10944750,11776,0,70
10944750,28504,0,39
10944750,6918,0,86
10944750,6918,0,86
10944750,6918,0,86
10944750,28011,0,17
10944750,11022,0,17
10944750,11022,0,17
10944750,11022,0,17
10944750,11022,0,17
10944750,11022,0,17
10944750,2826,0,56
10944750,2826,0,53
10944750,25372,0,79
10944750,25372,0,79
10944750,25372,1,79
10944750,25372,1,79
10944750,25372,0,88
10944750,25372,0,56
10944750,25372,0,79
10944750,25372,0,79
10944750,25372,0,85
10944750,25372,0,79
10944750,25372,0,79
10944750,25372,0,79
10944750,25372,0,79
10944750,25372,0,79
10944750,6080,0,39
10944750,11942,2,17
10944750,11942,0,17
10944750,679,0,70
10944750,19166,0,16
10944750,24359,0,80
10944750,12599,0,57
10944750,12599,0,57
10944750,12599,0,79
10944750,12599,0,57
10944750,12599,0,57
10944750,11167,0,56
10944750,11167,0,56
12028500,20386,0,88
12028500,15935,0,84
12028500,27014,0,79
12028500,17739,0,91
12028500,17739,0,91
12028500,9922,0,84
12028500,9922,0,84
12028500,622,0,21
12028500,20796,0,82
12028500,16460,0,82
12028500,5254,0,63
12028500,396,0,72
12028500,13390,0,62
12028500,13390,1,62
12028500,13390,0,62
12028500,13390,0,62
12028500,13390,0,62
12028500,13390,0,62
12028500,13390,0,62
12028500,27272,0,21
12028500,5639,0,73
12028500,22484,0,90
12028500,15311,0,85
12028500,15311,0,85
12028500,15311,1,85
12028500,15311,0,85
12028500,3032,0,21
12028500,14821,0,84
12028500,13747,0,21
12028500,13747,0,86
12028500,13747,0,21
12028500,5858,0,91
12028500,5858,0,91
12028500,679,0,20
12028500,9089,0,91
12028500,25260,0,75
12028500,25260,0,75
12028500,25260,0,75
12028500,17024,0,64
12028500,17024,0,71
1206500,4571,0,41
1206500,7868,0,41
12154500,3254,0,87
12154500,8689,0,19
12154500,8689,0,34
12154500,8689,0,34
12154500,8689,0,34
12154500,8689,1,34
12154500,8689,1,34
12154500,8689,0,34
12154500,20956,0,56
12154500,20956,0,55
12154500,20956,0,55
12154500,20956,0,55
12154500,11605,0,56
12154500,12747,0,63
12154500,3536,0,75
12154500,2853,0,55
12154500,2853,0,55
12154500,2853,0,55
12154500,2853,0,55
12154500,2853,0,55
12154500,2853,0,55
12154500,2853,0,55
12154500,4300,0,45
12154500,28621,0,80
12154500,28621,0,80
12154500,28621,0,80
12154500,28621,0,80
12154500,28621,0,80
12154500,28621,0,80
12154500,28621,0,80
12154500,28621,0,80
12154500,28621,0,80
12154500,28621,0,80
12154500,28621,0,80
12154500,28621,0,80
12154500,28621,0,80
12154500,28621,0,80
12154500,28621,0,80
12154500,28621,0,80
12154500,28621,0,80
12154500,5267,0,42
12154500,14894,0,70
12154500,14894,0,70
12154500,14894,0,69
12154500,24687,0,25
12154500,19102,0,31
12154500,21336,0,40
12154500,19973,0,71
12154500,1337,0,45
12154500,1758,0,0
12154500,1758,0,31
12154500,1758,0,0
12154500,1758,0,0
12154500,647,0,46
12154500,9153,0,53
12154500,9153,0,53
12154500,9153,0,53
12154500,155,0,87
12154500,3185,0,91
12154500,3185,0,91
12154500,3185,0,91
12154500,3185,0,91
12154500,3185,0,91
12154500,11922,0,76
12154500,11922,0,18
12154500,11922,0,18
12154500,11922,0,76
12154500,4571,0,71
12154500,26114,0,74
12154500,4949,0,42
12154500,4949,0,42
12154500,4949,0,42
12154500,4949,0,41
12154500,12870,0,78
12154500,13240,0,12
12154500,24978,0,21
12154500,13240,0,12
12154500,13240,0,12
12154500,13240,0,12
12154500,13489,0,0
12154500,13489,0,0
12154500,13489,0,0
12154500,23556,0,73
12154500,13489,0,0
12154500,23556,0,73
12154500,13489,0,0
12154500,13489,0,0
12154500,13489,0,0
12154500,2739,0,3
12154500,14818,0,12
12154500,9653,0,56
12154500,4694,0,11
12154500,282,0,57
12154500,2683,0,26
12154500,2683,0,26
12154500,2683,0,26
12154500,2683,0,26
12154500,2683,0,26
12154500,2683,0,26
12154500,2683,0,26
12154500,2683,0,26
12154500,15086,1,39
